Date,AAPL
2023-09-21,171.91522216796875
2023-09-22,172.76524353027344
2023-09-25,174.04029846191406
2023-09-26,169.96803283691406
2023-09-27,168.4557647705078
2023-09-28,168.71273803710938
2023-09-29,169.2267303466797
2023-10-02,171.73731994628906
2023-10-03,170.4029541015625
2023-10-04,171.64834594726562
2023-10-05,172.8838348388672
2023-10-06,175.43399047851562
2023-10-09,176.9166259765625
2023-10-10,176.3235626220703
2023-10-11,177.7172088623047
2023-10-12,178.61666870117188
2023-10-13,176.77825927734375
2023-10-16,176.6497344970703
2023-10-17,175.09791564941406
2023-10-18,173.80308532714844
2023-10-19,173.42752075195312
2023-10-20,170.87738037109375
2023-10-23,170.99600219726562
2023-10-24,171.43089294433594
2023-10-25,169.1179962158203
2023-10-26,164.95677185058594
2023-10-27,166.27134704589844
2023-10-30,168.31739807128906
2023-10-31,168.7918243408203
2023-11-01,171.95472717285156
2023-11-02,175.5130615234375
2023-11-03,174.60369873046875
2023-11-06,177.15380859375
2023-11-07,179.71380615234375
2023-11-08,180.7714385986328
2023-11-09,180.29696655273438
2023-11-10,184.48350524902344
2023-11-13,182.89991760253906
2023-11-14,185.51280212402344
2023-11-15,186.07691955566406
2023-11-16,187.75946044921875
2023-11-17,187.73965454101562
2023-11-20,189.4815673828125
2023-11-21,188.67990112304688
2023-11-22,189.34300231933594
2023-11-24,188.0167999267578
2023-11-27,187.83865356445312
2023-11-28,188.44236755371094
2023-11-29,187.4229278564453
2023-11-30,187.9969940185547
2023-12-01,189.27371215820312
2023-12-04,187.4823455810547
2023-12-05,191.4313201904297
2023-12-06,190.34262084960938
2023-12-07,192.2725830078125
2023-12-08,193.69776916503906
2023-12-11,191.1938018798828
2023-12-12,192.7080535888672
2023-12-13,195.9246368408203
2023-12-14,196.07310485839844
2023-12-15,195.5386199951172
2023-12-18,193.87591552734375
2023-12-19,194.91514587402344
2023-12-20,192.82681274414062
2023-12-21,192.67835998535156
2023-12-22,191.60948181152344
2023-12-26,191.0651397705078
2023-12-27,191.1641082763672
2023-12-28,191.58969116210938
2023-12-29,190.5504608154297
2024-01-02,183.73130798339844
2024-01-03,182.35562133789062
2024-01-04,180.0396728515625
2024-01-05,179.31715393066406
2024-01-08,183.65211486816406
2024-01-09,183.23646545410156
2024-01-10,184.27566528320312
2024-01-11,183.6818084716797
2024-01-12,184.00840759277344
2024-01-16,181.74197387695312
2024-01-17,180.80174255371094
2024-01-18,186.6905517578125
2024-01-19,189.5904541015625
2024-01-22,191.89646911621094
2024-01-23,193.17320251464844
2024-01-24,192.50018310546875
2024-01-25,192.17361450195312
2024-01-26,190.4415740966797
2024-01-29,189.7586669921875
2024-01-30,186.10662841796875
2024-01-31,182.50405883789062
2024-02-01,184.9387664794922
2024-02-02,183.93914794921875
2024-02-05,185.7503204345703
2024-02-06,187.35366821289062
2024-02-07,187.46253967285156
2024-02-08,186.38377380371094
2024-02-09,187.14682006835938
2024-02-12,185.46214294433594
2024-02-13,183.3711395263672
2024-02-14,182.48919677734375
2024-02-15,182.20179748535156
2024-02-16,180.66575622558594
2024-02-20,179.92254638671875
2024-02-21,180.6757049560547
2024-02-22,182.7071990966797
2024-02-23,180.8739013671875
2024-02-26,179.52613830566406
2024-02-27,180.98289489746094
2024-02-28,179.78382873535156
2024-02-29,179.11985778808594
2024-03-01,178.03968811035156
2024-03-04,173.52084350585938
2024-03-05,168.58570861816406
2024-03-06,167.59474182128906
2024-03-07,167.47581481933594
2024-03-08,169.1902313232422
2024-03-11,171.19200134277344
2024-03-12,171.66766357421875
2024-03-13,169.58665466308594
2024-03-14,171.4397735595703
2024-03-15,171.06317138671875
2024-03-18,172.15325927734375
2024-03-19,174.49197387695312
2024-03-20,177.05860900878906
2024-03-21,169.82443237304688
2024-03-22,170.72625732421875
2024-03-25,169.30914306640625
2024-03-26,168.17942810058594
2024-03-27,171.7469482421875
2024-03-28,169.9334716796875
2024-04-01,168.49655151367188
2024-04-02,167.3172607421875
2024-04-03,168.11996459960938
2024-04-04,167.29747009277344
2024-04-05,168.0506134033203
2024-04-08,166.9307861328125
2024-04-09,168.13978576660156
2024-04-10,166.26681518554688
2024-04-11,173.4613494873047
2024-04-12,174.95773315429688
2024-04-15,171.13255310058594
2024-04-16,167.85243225097656
2024-04-17,166.48484802246094
2024-04-18,165.53347778320312
2024-04-19,163.51190185546875
2024-04-22,164.34434509277344
2024-04-23,165.39476013183594
2024-04-24,167.4956512451172
2024-04-25,168.35780334472656
2024-04-26,167.7731170654297
2024-04-29,171.93524169921875
2024-04-30,168.79383850097656
2024-05-01,167.7731170654297
2024-05-02,171.469482421875
2024-05-03,181.72613525390625
2024-05-06,180.07119750976562
2024-05-07,180.75498962402344
2024-05-08,181.09190368652344
2024-05-09,182.90542602539062
2024-05-10,181.64515686035156
2024-05-13,184.85037231445312
2024-05-14,185.99154663085938
2024-05-15,188.26397705078125
2024-05-16,188.383056640625
2024-05-17,188.41281127929688
2024-05-20,189.5738525390625
2024-05-21,190.87379455566406
2024-05-22,189.4348907470703
2024-05-23,185.44577026367188
2024-05-24,188.52197265625
2024-05-28,188.5319061279297
2024-05-29,188.82957458496094
2024-05-30,189.82192993164062
2024-05-31,190.77455139160156
2024-06-03,192.54087829589844
2024-06-04,192.8584442138672
2024-06-05,194.36676025390625
2024-06-06,192.9874267578125
2024-06-07,195.37890625
2024-06-10,191.6378631591797
2024-06-11,205.56016540527344
2024-06-12,211.4347686767578
2024-06-13,212.59580993652344
2024-06-14,210.85923767089844
2024-06-17,215.0071258544922
2024-06-18,212.6453857421875
2024-06-20,208.07077026367188
2024-06-21,205.8975830078125
2024-06-24,206.5426025390625
2024-06-25,207.4654541015625
2024-06-26,211.6134033203125
2024-06-27,212.4568634033203
2024-06-28,209.00355529785156
2024-07-01,215.0865020751953
2024-07-02,218.5795135498047
2024-07-03,219.8496856689453
2024-07-05,224.60292053222656
2024-07-08,226.07156372070312
2024-07-09,226.92495727539062
2024-07-10,231.1919708251953
2024-07-11,225.823486328125
2024-07-12,228.77069091796875
2024-07-15,232.60107421875
2024-07-16,233.01783752441406
2024-07-17,227.1234130859375
2024-07-18,222.45948791503906
2024-07-19,222.58848571777344
2024-07-22,222.24119567871094
2024-07-23,223.2831268310547
2024-07-24,216.86277770996094
2024-07-25,215.8208465576172
2024-07-26,216.28726196289062
2024-07-29,216.56509399414062
2024-07-30,217.12078857421875
2024-07-31,220.37562561035156
2024-08-01,216.68414306640625
2024-08-02,218.17266845703125
2024-08-05,207.6639404296875
2024-08-06,205.63958740234375
2024-08-07,208.20970153808594
2024-08-08,211.6729278564453
2024-08-09,214.5804443359375
2024-08-12,216.11038208007812
2024-08-13,219.8259735107422
2024-08-14,220.27305603027344
2024-08-15,223.25347900390625
2024-08-16,224.57479858398438
2024-08-19,224.41586303710938
2024-08-20,225.03179931640625
2024-08-21,224.9224853515625
2024-08-22,223.06471252441406
2024-08-23,225.359619140625
2024-08-26,225.69740295410156
2024-08-27,226.54185485839844
2024-08-28,225.0119171142578
2024-08-29,228.29039001464844
2024-08-30,227.50555419921875
2024-09-03,221.31619262695312
2024-09-04,219.4087371826172
2024-09-05,220.92874145507812
2024-09-06,219.37893676757812
2024-09-09,219.4683380126953
2024-09-10,218.67356872558594
2024-09-11,221.2069091796875
2024-09-12,221.31619262695312
2024-09-13,221.04795837402344
2024-09-16,214.90829467773438
2024-09-17,215.37521362304688
2024-09-18,219.24977111816406
2024-09-19,227.3763885498047
2024-09-20,226.71075439453125
2024-09-23,224.99205017089844
2024-09-24,225.88616943359375
2024-09-25,224.8927001953125
2024-09-26,226.03518676757812
2024-09-27,226.3034210205078
2024-09-30,231.47943115234375
2024-10-01,224.73374938964844
2024-10-02,225.30001831054688
2024-10-03,224.19725036621094
2024-10-04,225.3199005126953
2024-10-07,220.24325561523438
2024-10-08,224.29661560058594
2024-10-09,228.04200744628906
2024-10-10,227.54527282714844
2024-10-11,226.06500244140625
2024-10-14,229.79054260253906
2024-10-15,232.32388305664062
2024-10-16,230.26739501953125
2024-10-17,230.63497924804688
2024-10-18,233.46636962890625
2024-10-21,234.93673706054688
2024-10-22,234.32077026367188
2024-10-23,229.25405883789062
2024-10-24,229.0653076171875
2024-10-25,229.89981079101562
2024-10-28,231.87681579589844
2024-10-29,232.1450653076172
2024-10-30,228.5983428955078
2024-10-31,224.43569946289062
2024-11-01,221.4552764892578
2024-11-04,220.56114196777344
2024-11-05,221.9917449951172
2024-11-06,221.2665252685547
2024-11-07,225.99546813964844
2024-11-08,225.7269287109375
2024-11-11,223.0117645263672
2024-11-12,223.0117645263672
2024-11-13,223.89691162109375
2024-11-14,226.98008728027344
2024-11-15,223.77757263183594
2024-11-18,226.7811737060547
2024-11-19,227.03973388671875
2024-11-20,227.75582885742188
2024-11-21,227.27845764160156
2024-11-22,228.62109375
2024-11-25,231.60479736328125
2024-11-26,233.78289794921875
2024-11-27,233.6536102294922
2024-11-29,236.04058837890625
2024-12-02,238.28829956054688
2024-12-03,241.3316650390625
2024-12-04,241.68971252441406
2024-12-05,241.71954345703125
2024-12-06,241.5206298828125
2024-12-09,245.40940856933594
2024-12-10,246.42385864257812
2024-12-11,245.15081787109375
2024-12-12,246.61285400390625
2024-12-13,246.78189086914062
2024-12-16,249.67608642578125
2024-12-17,252.1028289794922
2024-12-18,246.70233154296875
2024-12-19,248.43287658691406
2024-12-20,253.1073760986328
2024-12-23,253.88311767578125
2024-12-24,256.79718017578125
2024-12-26,257.6127014160156
2024-12-27,254.20138549804688
2024-12-30,250.82980346679688
