Datum,DAX_Kurs_USD
,DAX
2018-07-18,24.544357299804688
2018-07-19,24.403438568115234
2018-07-20,24.34541893005371
2018-07-23,24.34541893005371
2018-07-24,24.486331939697266
2018-07-25,24.328838348388672
2018-07-26,24.70185089111328
2018-07-27,24.710140228271484
2018-07-30,24.793031692504883
2018-07-31,24.80132293701172
2018-08-01,24.542701721191406
2018-08-02,24.16305160522461
2018-08-03,24.204498291015625
2018-08-06,24.107515335083008
2018-08-07,24.270811080932617
2018-08-08,24.237653732299805
2018-08-09,24.237653732299805
2018-08-10,23.375579833984375
2018-08-13,23.31340980529785
2018-08-14,23.375579833984375
2018-08-15,22.911380767822266
2018-08-16,23.08545684814453
2018-08-17,23.259531021118164
2018-08-20,23.39215660095215
2018-08-21,23.722064971923828
2018-08-22,23.7900390625
2018-08-23,23.7071475982666
2018-08-24,23.85801124572754
2018-08-27,24.196210861206055
2018-08-28,24.320547103881836
2018-08-29,24.353700637817383
2018-08-30,24.179630279541016
2018-08-31,23.582809448242188
2018-09-04,23.43609046936035
2018-09-05,23.240461349487305
2018-09-06,23.010852813720703
2018-09-07,22.853357315063477
2018-09-10,23.03571891784668
2018-09-11,23.193214416503906
2018-09-12,23.14762306213379
2018-09-13,23.441890716552734
2018-09-14,23.35900115966797
2018-09-17,23.317554473876953
2018-09-18,23.59938621520996
2018-09-19,23.625080108642578
2018-09-20,24.136526107788086
2018-09-21,24.136526107788086
2018-09-24,24.08844566345215
2018-09-25,24.064409255981445
2018-09-26,24.105854034423828
2018-09-27,23.955820083618164
2018-09-28,23.61595916748047
2018-10-01,23.628400802612305
2018-10-02,23.51649284362793
2018-10-03,23.657411575317383
2018-10-04,23.363142013549805
2018-10-05,23.010852813720703
2018-10-08,22.64612579345703
2018-10-09,22.78704261779785
2018-10-10,22.32367515563965
2018-10-11,22.10318374633789
2018-10-12,21.95812225341797
2018-10-15,22.256534576416016
2018-10-16,22.588102340698242
2018-10-17,22.472055435180664
2018-10-18,21.842071533203125
2018-10-19,22.028583526611328
2018-10-22,21.85865592956543
2018-10-23,21.648103713989258
2018-10-24,20.923629760742188
2018-10-25,21.34389305114746
2018-10-26,21.232816696166992
2018-10-29,21.146610260009766
2018-10-30,21.145780563354492
2018-10-31,21.386167526245117
2018-11-01,21.601686477661133
2018-11-02,22.022777557373047
2018-11-05,21.70115852355957
2018-11-06,21.767471313476562
